Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
12249-129H8	12249-129H8	natural helper cells, IL2 treated, day15, biol_rep3, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12249-129H8.rna	12249-129H8.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"3";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.4; A260A280:1.92; A260A230:2.21	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14389	CNhs14389	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch02	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL2%20treated%2c%20day15%2c%20biol_rep3%2c%20tech_rep3.CNhs14389.12249-129H8.mm9.nobarcode.bam 
12250-129H9	12250-129H9	natural helper cells, IL33 treated, day02, biol_rep1, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12250-129H9.rna	12250-129H9.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"4";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.6; A260A280:2.12; A260A230:1.92	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14386	CNhs14386	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch11	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL33%20treated%2c%20day02%2c%20biol_rep1%2c%20tech_rep3.CNhs14386.12250-129H9.mm9.nobarcode.bam
12251-129I1	12251-129I1	natural helper cells, IL33 treated, day02, biol_rep2, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12251-129I1.rna	12251-129I1.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"5";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.3; A260A280:1.96; A260A230:2.16	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14385	CNhs14385	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch14	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL33%20treated%2c%20day02%2c%20biol_rep2%2c%20tech_rep3.CNhs14385.12251-129I1.mm9.nobarcode.bam
12252-129I2	12252-129I2	natural helper cells, IL33 treated, day02, biol_rep3, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12252-129I2.rna	12252-129I2.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"6";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.98; A260A230:2.17	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14379	CNhs14379	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch07	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL33%20treated%2c%20day02%2c%20biol_rep3%2c%20tech_rep3.CNhs14379.12252-129I2.mm9.nobarcode.bam
12253-129I3	12253-129I3	natural helper cells, IL33 treated, 01hr, biol_rep1, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12253-129I3.rna	12253-129I3.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"7";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.87; A260A230:2.06	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14383	CNhs14383	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL33%20treated%2c%2001hr%2c%20biol_rep1%2c%20tech_rep3.CNhs14383.12253-129I3.mm9.nobarcode.bam
12254-129I4	12254-129I4	natural helper cells, IL33 treated, 01hr, biol_rep2, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12254-129I4.rna	12254-129I4.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"8";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.84; A260A230:1.98	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14384	CNhs14384	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL33%20treated%2c%2001hr%2c%20biol_rep2%2c%20tech_rep3.CNhs14384.12254-129I4.mm9.nobarcode.bam
12255-129I5	12255-129I5	natural helper cells, IL33 treated, 01hr, biol_rep3, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12255-129I5.rna	12255-129I5.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"9";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:4.3; A260A280:1.87; A260A230:2.11	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14380	CNhs14380	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20IL33%20treated%2c%2001hr%2c%20biol_rep3%2c%20tech_rep3.CNhs14380.12255-129I5.mm9.nobarcode.bam
12256-129I6	12256-129I6	natural helper cells, naive, biol_rep1, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12256-129I6.rna	12256-129I6.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"10";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.96; A260A230:2.28	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14381	CNhs14381	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch01	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20naive%2c%20biol_rep1%2c%20tech_rep3.CNhs14381.12256-129I6.mm9.nobarcode.bam
12257-129I7	12257-129I7	natural helper cells, naive, biol_rep2, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12257-129I7.rna	12257-129I7.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"11";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:4.8; A260A280:1.88; A260A230:2.04	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14382	CNhs14382	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch23	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20naive%2c%20biol_rep2%2c%20tech_rep3.CNhs14382.12257-129I7.mm9.nobarcode.bam
12258-129I8	12258-129I8	natural helper cells, naive, biol_rep3, tech_rep3	Mus musculus	standard whole cell	standard whole cell	12258-129I8.rna	12258-129I8.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; RNA lot number:"12";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.89; A260A230:2.01	OP-HELISCOPE-CAGE-v5.0	1290	OP-HELISCOPE-CAGE-v5.0	CNhs14387	CNhs14387	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/2012_2_10_GOS039	/sequencedata/heliscope/srf/2012_2_10_GOS039	delve_align	undefined_sex_type	natural%20helper%20cells%2c%20naive%2c%20biol_rep3%2c%20tech_rep3.CNhs14387.12258-129I8.mm9.nobarcode.bam
