Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
10037-101F1	10037-101F1	nucleus accumbens, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10037-101F1.rna	10037-101F1.rna	total RNA	comment:company:"Clontech"; RNA lot number:"6070307"; RNA Catalog number:"Cat:636569"; donor(cell lot):"6 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10644	CNhs10644	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch11	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	nucleus%20accumbens%2c%20adult%2c%20pool1.CNhs10644.10037-101F1.hg19.nobarcode.bam
10038-101F2	10038-101F2	medulla oblongata, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10038-101F2.rna	10038-101F2.rna	total RNA	comment:company:"Clontech"; RNA lot number:"7060209"; RNA Catalog number:"Cat:636562"; donor(cell lot):"29 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10645	CNhs10645	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	medulla%20oblongata%2c%20adult%2c%20pool1.CNhs10645.10038-101F2.hg19.nobarcode.bam
10039-101F3	10039-101F3	insula, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10039-101F3.rna	10039-101F3.rna	total RNA	comment:company:"Clontech"; RNA lot number:"3040372"; RNA Catalog number:"Cat:636568"; donor(cell lot):"15 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10646	CNhs10646	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch05	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	insula%2c%20adult%2c%20pool1.CNhs10646.10039-101F3.hg19.nobarcode.bam
10040-101F4	10040-101F4	frontal lobe, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10040-101F4.rna	10040-101F4.rna	total RNA	comment:company:"Clontech"; RNA lot number:"8121115A"; RNA Catalog number:"Cat:636563"; donor(cell lot):"4 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10647	CNhs10647	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch02	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	frontal%20lobe%2c%20adult%2c%20pool1.CNhs10647.10040-101F4.hg19.nobarcode.bam
10041-101F5	10041-101F5	dura mater, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10041-101F5.rna	10041-101F5.rna	total RNA	comment:company:"Clontech"; RNA lot number:"3040808"; RNA Catalog number:"Cat:636588"; donor(cell lot):"1"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10648	CNhs10648	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch24	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	female	dura%20mater%2c%20adult%2c%20donor1.CNhs10648.10041-101F5.hg19.nobarcode.bam
10042-101F6	10042-101F6	corpus callosum, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10042-101F6.rna	10042-101F6.rna	total RNA	comment:company:"Clontech"; RNA lot number:"6080307"; RNA Catalog number:"Cat:636567"; donor(cell lot):"24 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10649	CNhs10649	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch21	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	corpus%20callosum%2c%20adult%2c%20pool1.CNhs10649.10042-101F6.hg19.nobarcode.bam
10043-101F7	10043-101F7	thymus, fetal, pool1	Homo sapiens	standard whole cell	standard whole cell	10043-101F7.rna	10043-101F7.rna	total RNA	comment:company:"Clontech"; RNA lot number:"5040223"; RNA Catalog number:"Cat:636586"; donor(cell lot):"12 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10650	CNhs10650	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch18	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	thymus%2c%20fetal%2c%20pool1.CNhs10650.10043-101F7.hg19.nobarcode.bam
10044-101F8	10044-101F8	spleen, fetal, pool1	Homo sapiens	standard whole cell	standard whole cell	10044-101F8.rna	10044-101F8.rna	total RNA	comment:company:"Clontech"; RNA lot number:"3040796"; RNA Catalog number:"Cat:636585"; donor(cell lot):"34 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10651	CNhs10651	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch15	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	spleen%2c%20fetal%2c%20pool1.CNhs10651.10044-101F8.hg19.nobarcode.bam
10045-101F9	10045-101F9	kidney, fetal, pool1	Homo sapiens	standard whole cell	standard whole cell	10045-101F9.rna	10045-101F9.rna	total RNA	comment:company:"Clontech"; RNA lot number:"8082007A"; RNA Catalog number:"Cat:636584"; donor(cell lot):"34 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10652	CNhs10652	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch12	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	kidney%2c%20fetal%2c%20pool1.CNhs10652.10045-101F9.hg19.nobarcode.bam
10046-101G1	10046-101G1	heart, fetal, pool1	Homo sapiens	standard whole cell	standard whole cell	10046-101G1.rna	10046-101G1.rna	total RNA	comment:company:"Clontech"; RNA lot number:"9041413A"; RNA Catalog number:"Cat:636583"; donor(cell lot):"34 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10653	CNhs10653	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch09	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	heart%2c%20fetal%2c%20pool1.CNhs10653.10046-101G1.hg19.nobarcode.bam
10047-101G2	10047-101G2	tonsil, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10047-101G2.rna	10047-101G2.rna	total RNA	comment:company:"Clontech"; RNA lot number:"9120165A"; RNA Catalog number:"Cat:636587"; donor(cell lot):"34 pool"; ethnicity:"C"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	658	OP-HELISCOPE-CAGE-v3.12	CNhs10654	CNhs10654	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch06	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/	delve_align	mixture	tonsil%2c%20adult%2c%20pool1.CNhs10654.10047-101G2.hg19.nobarcode.bam
10048-101G3	10048-101G3	smooth muscle, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10048-101G3.rna	10048-101G3.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:"9052728A"; RNA Catalog number:"Cat:636547"; donor(cell lot):"12 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.7; A260A280:2.17; A260A230:2.48	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11755	CNhs11755	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch10	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	male	smooth%20muscle%2c%20adult%2c%20pool1.CNhs11755.10048-101G3.hg19.nobarcode.bam
10049-101G4	10049-101G4	pancreas, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10049-101G4.rna	10049-101G4.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:"8081302A"; RNA Catalog number:"Cat:636577"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.4; A260A280:2.15; A260A230:2.56	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11756	CNhs11756	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch07	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	male	pancreas%2c%20adult%2c%20donor1.CNhs11756.10049-101G4.hg19.nobarcode.bam
10050-101G5	10050-101G5	heart, adult, diseased post-infarction, donor1	Homo sapiens	standard whole cell	standard whole cell	10050-101G5.rna	10050-101G5.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:"9070074A"; RNA Catalog number:"Cat:636582"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8; A260A280:2.15; A260A230:2.5	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11757	CNhs11757	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch04	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	heart%2c%20adult%2c%20diseased%20post-infarction%2c%20donor1.CNhs11757.10050-101G5.hg19.nobarcode.bam
10051-101G6	10051-101G6	heart, adult, diseased, donor1	Homo sapiens	standard whole cell	standard whole cell	10051-101G6.rna	10051-101G6.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:"3040792"; RNA Catalog number:"Cat:636581"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.8; A260A280:2.15; A260A230:2.54	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11758	CNhs11758	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch01	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	heart%2c%20adult%2c%20diseased%2c%20donor1.CNhs11758.10051-101G6.hg19.nobarcode.bam
10052-101G7	10052-101G7	aorta, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10052-101G7.rna	10052-101G7.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:"9052725A"; RNA Catalog number:"Cat:636546"; donor(cell lot):"4 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.5; A260A280:2.02; A260A230:2.54	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11760	CNhs11760	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch20	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	mixture	aorta%2c%20adult%2c%20pool1.CNhs11760.10052-101G7.hg19.nobarcode.bam
10053-101G8	10053-101G8	blood, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10053-101G8.rna	10053-101G8.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:"9090107A"; RNA Catalog number:"Cat:636592"; donor(cell lot):"39 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.6; A260A280:2.15; A260A230:2.72	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11761	CNhs11761	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch17	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	mixture	blood%2c%20adult%2c%20pool1.CNhs11761.10053-101G8.hg19.nobarcode.bam
10054-101G9	10054-101G9	eye, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10054-101G9.rna	10054-101G9.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B210179"; RNA Catalog number:"Cat:RtHFN: Whole Eye"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.9; A260A280:2.22; A260A230:2.76	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11762	CNhs11762	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch14	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	eye%2c%20fetal%2c%20donor1.CNhs11762.10054-101G9.hg19.nobarcode.bam
10055-101H1	10055-101H1	uterus, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10055-101H1.rna	10055-101H1.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B402230"; RNA Catalog number:"Cat:RtHFN: Uterus"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.4; A260A280:2.18; A260A230:2.62	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11763	CNhs11763	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch11	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	uterus%2c%20fetal%2c%20donor1.CNhs11763.10055-101H1.hg19.nobarcode.bam
10056-101H2	10056-101H2	spinal cord, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10056-101H2.rna	10056-101H2.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A703261"; RNA Catalog number:"Cat:RtHFN: Spinal cord"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.9; A260A280:2.21; A260A230:2.89	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11764	CNhs11764	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch08	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	spinal%20cord%2c%20fetal%2c%20donor1.CNhs11764.10056-101H2.hg19.nobarcode.bam
10057-101H3	10057-101H3	umbilical cord, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10057-101H3.rna	10057-101H3.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B110269"; RNA Catalog number:"Cat:RtHFN: Umbilical cor"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.9; A260A280:2.14; A260A230:2.55	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11765	CNhs11765	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch05	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	male	umbilical%20cord%2c%20fetal%2c%20donor1.CNhs11765.10057-101H3.hg19.nobarcode.bam
10058-101H4	10058-101H4	trachea, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10058-101H4.rna	10058-101H4.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B402231"; RNA Catalog number:"Cat:RtHFN: Trachea"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7; A260A280:2.14; A260A230:2.83	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11766	CNhs11766	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch02	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	male	trachea%2c%20fetal%2c%20donor1.CNhs11766.10058-101H4.hg19.nobarcode.bam
10059-101H5	10059-101H5	tongue, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10059-101H5.rna	10059-101H5.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B301061"; RNA Catalog number:"Cat:RtHFN: Tongue"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.4; A260A280:2.06; A260A230:2.63	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11768	CNhs11768	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	tongue%2c%20fetal%2c%20donor1.CNhs11768.10059-101H5.hg19.nobarcode.bam
10060-101H6	10060-101H6	thyroid, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10060-101H6.rna	10060-101H6.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A811069"; RNA Catalog number:"Cat:RtHFN: Thyroid"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.1; A260A280:2.06; A260A230:2.94	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11769	CNhs11769	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	male	thyroid%2c%20fetal%2c%20donor1.CNhs11769.10060-101H6.hg19.nobarcode.bam
10061-101H7	10061-101H7	throat, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10061-101H7.rna	10061-101H7.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B212133"; RNA Catalog number:"Cat:RtHFN: Throat"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.9; A260A280:2.24; A260A230:2.86	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11770	CNhs11770	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	throat%2c%20fetal%2c%20donor1.CNhs11770.10061-101H7.hg19.nobarcode.bam
10062-101H8	10062-101H8	stomach, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10062-101H8.rna	10062-101H8.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A805052"; RNA Catalog number:"Cat:RtHFN: Stomach"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6; A260A280:2.15; A260A230:2.33	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11771	CNhs11771	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	stomach%2c%20fetal%2c%20donor1.CNhs11771.10062-101H8.hg19.nobarcode.bam
10063-101H9	10063-101H9	temporal lobe, fetal, donor1, tech_rep1	Homo sapiens	standard whole cell	standard whole cell	10063-101H9.rna	10063-101H9.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A702181"; RNA Catalog number:"Cat:RtHFN: Brain temporal lobe"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.1; A260A280:2.15; A260A230:2.52	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11772	CNhs11772	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch05	/sequencedata/heliscope/srf/2010_12_23_CTS3_GenomicWithRIKEN	/sequencedata/heliscope/srf/2010_12_23_CTS3_GenomicWithRIKEN	delve_align	female	temporal%20lobe%2c%20fetal%2c%20donor1%2c%20tech_rep1.CNhs11772.10063-101H9.hg19.nobarcode.bam 
10063-101H9	10063-101H9	temporal lobe, fetal, donor1, tech_rep2	Homo sapiens			10063-101H9.rna	10063-101H9.rna		Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A702181"; RNA Catalog number:"Cat:RtHFN: Brain temporal lobe"; donor(cell lot):"1"; ethnicity:"A?""	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs12996	CNhs12996	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch19	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	female	temporal%20lobe%2c%20fetal%2c%20donor1%2c%20tech_rep2.CNhs12996.10063-101H9.hg19.nobarcode.bam
10064-101I1	10064-101I1	small intestine, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10064-101I1.rna	10064-101I1.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B205082"; RNA Catalog number:"Cat:RtHFN: Small intesti"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.5; A260A280:2.15; A260A230:2.5	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11773	CNhs11773	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	small%20intestine%2c%20fetal%2c%20donor1.CNhs11773.10064-101I1.hg19.nobarcode.bam
10065-101I2	10065-101I2	skin, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10065-101I2.rna	10065-101I2.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A507299"; RNA Catalog number:"Cat:RtHFN: Skin"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.9; A260A280:2.15; A260A230:2.39	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11774	CNhs11774	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/P15.2010-12-22	/sequencedata/heliscope/srf/P15.2010-12-22	delve_align	female	skin%2c%20fetal%2c%20donor1.CNhs11774.10065-101I2.hg19.nobarcode.bam
10066-101I3	10066-101I3	skeletal muscle, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10066-101I3.rna	10066-101I3.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A503105"; RNA Catalog number:"Cat:RtHFN: Skeletal musc"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.3; A260A280:2.09; A260A230:2.43	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11776	CNhs11776	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch19	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	skeletal%20muscle%2c%20fetal%2c%20donor1.CNhs11776.10066-101I3.hg19.nobarcode.bam
