Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
11713-123C3	11713-123C3	Mouse Granule cells, donor1	Mus musculus	standard whole cell	standard whole cell	11713-123C3.rna	11713-123C3.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMG2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	839	OP-HELISCOPE-CAGE-v4.0	CNhs12131	CNhs12131	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch12	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	delve_align	undefined_sex_type	Mouse%20Granule%20cells%2c%20donor1.CNhs12131.11713-123C3.mm9.nobarcode.bam
11714-123C4	11714-123C4	Mouse hepatocyte, donor1	Mus musculus	standard whole cell	standard whole cell	11714-123C4.rna	11714-123C4.rna	total RNA	comment:Sample category:"FANTOM5 update April14"; company:"Sciencell/3H"; RNA lot number:"RNA2060";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	1000	OP-HELISCOPE-CAGE-v4.0	CNhs13078	CNhs13078	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/2011_05_06_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_06_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Mouse%20hepatocyte%2c%20donor1.CNhs13078.11714-123C4.mm9.nobarcode.bam
11716-123C6	11716-123C6	Mouse Meningeal cells, donor1	Mus musculus	standard whole cell	standard whole cell	11716-123C6.rna	11716-123C6.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAM5762";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	839	OP-HELISCOPE-CAGE-v4.0	CNhs12132	CNhs12132	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch09	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	delve_align	undefined_sex_type	Mouse%20Meningeal%20cells%2c%20donor1.CNhs12132.11716-123C6.mm9.nobarcode.bam
11717-123C7	11717-123C7	Mouse Mesenchymal stem cells - bone marrow derived, donor1	Mus musculus	standard whole cell	standard whole cell	11717-123C7.rna	11717-123C7.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNAMCS1";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.13; A260A230:2.16	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12628	CNhs12628	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Mesenchymal%20stem%20cells%20-%20bone%20marrow%20derived%2c%20donor1.CNhs12628.11717-123C7.mm9.nobarcode.bam
11718-123C8	11718-123C8	Mouse Microglia, donor1	Mus musculus	standard whole cell	standard whole cell	11718-123C8.rna	11718-123C8.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNAMG1";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.24	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12629	CNhs12629	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Microglia%2c%20donor1.CNhs12629.11718-123C8.mm9.nobarcode.bam
11720-123D1	11720-123D1	Mouse Neurons - dorsal spinal cord, donor1	Mus musculus	standard whole cell	standard whole cell	11720-123D1.rna	11720-123D1.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNADOR1";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.23; A260A230:2.12	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12630	CNhs12630	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20dorsal%20spinal%20cord%2c%20donor1.CNhs12630.11720-123D1.mm9.nobarcode.bam
11721-123D2	11721-123D2	Mouse Neurons - hippocampal, donor1	Mus musculus	standard whole cell	standard whole cell	11721-123D2.rna	11721-123D2.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMNh1";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	839	OP-HELISCOPE-CAGE-v4.0	CNhs12133	CNhs12133	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch06	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20hippocampal%2c%20donor1.CNhs12133.11721-123D2.mm9.nobarcode.bam
11722-123D3	11722-123D3	Mouse Neurons - raphe, donor1	Mus musculus	standard whole cell	standard whole cell	11722-123D3.rna	11722-123D3.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNARAP2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.05; A260A230:2.24	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12631	CNhs12631	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20raphe%2c%20donor1.CNhs12631.11722-123D3.mm9.nobarcode.bam
11723-123D4	11723-123D4	Mouse Neurons - striatal, donor1	Mus musculus	standard whole cell	standard whole cell	11723-123D4.rna	11723-123D4.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMNS2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	839	OP-HELISCOPE-CAGE-v4.0	CNhs12134	CNhs12134	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch03	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_03_04_R2_30Q_1100FOV	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20striatal%2c%20donor1.CNhs12134.11723-123D4.mm9.nobarcode.bam 
11724-123D5	11724-123D5	Mouse Neurons - cortical, donor1	Mus musculus			11724-123D5.rna	11724-123D5.rna		Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMNC2";RNA Catalog number:"custom";	OP-HELISCOPE-CAGE-v4.0	837	OP-HELISCOPE-CAGE-v4.0	CNhs12025	CNhs12025	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/2011_1_22_Riken_Run5_30Q_1100FOV	/sequencedata/heliscope/srf/2011_1_22_Riken_Run5_30Q_1100FOV	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20cortical%2c%20donor1.CNhs12025.11724-123D5.mm9.nobarcode.bam
11725-123D6	11725-123D6	Mouse Neurons - ventral spinal cord, donor1	Mus musculus	standard whole cell	standard whole cell	11725-123D6.rna	11725-123D6.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNASPI1";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.23; A260A230:1.94	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12632	CNhs12632	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20ventral%20spinal%20cord%2c%20donor1.CNhs12632.11725-123D6.mm9.nobarcode.bam
11727-123D8	11727-123D8	Mouse Renal epithelial cells, donor1	Mus musculus	standard whole cell	standard whole cell	11727-123D8.rna	11727-123D8.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; company:"Sciencell/3H"; cell lot:"N/A";cell catalog:"N/A";RNA lot number:"5847";RNA Catalog number:"M1700";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.03; A260A230:1.81	OP-HELISCOPE-CAGE-v4.0	1334	OP-HELISCOPE-CAGE-v4.0	CNhs14555	CNhs14555	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/2012_3_16_GOS044	/sequencedata/heliscope/srf/2012_3_16_GOS044	delve_align	undefined_sex_type	Mouse%20Renal%20epithelial%20cells%2c%20donor1.CNhs14555.11727-123D8.mm9.nobarcode.bam
11728-123D9	11728-123D9	Mouse Schwann, donor1	Mus musculus	standard whole cell	standard whole cell	11728-123D9.rna	11728-123D9.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; company:"Sciencell/3H"; cell lot:"N/A";cell catalog:"N/A";RNA lot number:"3481";RNA Catalog number:"M4100";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.2; A260A280:2.03; A260A230:1.75	OP-HELISCOPE-CAGE-v3.12	918	OP-HELISCOPE-CAGE-v3.12	CNhs12507	CNhs12507	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/2011_5_10_RikenRun18	/sequencedata/heliscope/srf/2011_5_10_RikenRun18	delve_align	undefined_sex_type	Mouse%20Schwann%2c%20donor1.CNhs12507.11728-123D9.mm9.nobarcode.bam
11729-123E1	11729-123E1	Mouse Cardiac Myocytes, donor2	Mus musculus	standard whole cell	standard whole cell	11729-123E1.rna	11729-123E1.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; company:"Sciencell/3H"; cell lot:"N/A";cell catalog:"N/A";RNA lot number:"4438";RNA Catalog number:"M6200";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.6; A260A280:2.02; A260A230:2	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12356	CNhs12356	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2011_4_20__	/sequencedata/heliscope/srf/2011_4_20__	delve_align	undefined_sex_type	Mouse%20Cardiac%20Myocytes%2c%20donor2.CNhs12356.11729-123E1.mm9.nobarcode.bam
11731-123E3	11731-123E3	Mouse Granule cells, donor2	Mus musculus	standard whole cell	standard whole cell	11731-123E3.rna	11731-123E3.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMG3";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12357	CNhs12357	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_4_20__	/sequencedata/heliscope/srf/2011_4_20__	delve_align	undefined_sex_type	Mouse%20Granule%20cells%2c%20donor2.CNhs12357.11731-123E3.mm9.nobarcode.bam 
11734-123E6	11734-123E6	Mouse Meningeal cells, donor2	Mus musculus	standard whole cell	standard whole cell	11734-123E6.rna	11734-123E6.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMEN3";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	914	OP-HELISCOPE-CAGE-v4.0	CNhs12358	CNhs12358	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch22	/sequencedata/heliscope/srf/2011_2_25_RikenRun10_1100FOV	/sequencedata/heliscope/srf/2011_2_25_RikenRun10_1100FOV	delve_align	undefined_sex_type	Mouse%20Meningeal%20cells%2c%20donor2.CNhs12358.11734-123E6.mm9.nobarcode.bam
11735-123E7	11735-123E7	Mouse Mesenchymal stem cells - bone marrow derived, donor2	Mus musculus	standard whole cell	standard whole cell	11735-123E7.rna	11735-123E7.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNAMCS2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.12; A260A230:2.01	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12633	CNhs12633	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Mesenchymal%20stem%20cells%20-%20bone%20marrow%20derived%2c%20donor2.CNhs12633.11735-123E7.mm9.nobarcode.bam
11736-123E8	11736-123E8	Mouse Microglia, donor2	Mus musculus	standard whole cell	standard whole cell	11736-123E8.rna	11736-123E8.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNAMG2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.99; A260A230:1.52	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12634	CNhs12634	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch22	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Microglia%2c%20donor2.CNhs12634.11736-123E8.mm9.nobarcode.bam
11738-123F1	11738-123F1	Mouse Neurons - dorsal spinal cord, donor2	Mus musculus	standard whole cell	standard whole cell	11738-123F1.rna	11738-123F1.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNADOR2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.15; A260A230:2.03	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12635	CNhs12635	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch19	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20dorsal%20spinal%20cord%2c%20donor2.CNhs12635.11738-123F1.mm9.nobarcode.bam
11739-123F2	11739-123F2	Mouse Neurons - hippocampal, donor2	Mus musculus	standard whole cell	standard whole cell	11739-123F2.rna	11739-123F2.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMNh2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	914	OP-HELISCOPE-CAGE-v4.0	CNhs12359	CNhs12359	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch19	/sequencedata/heliscope/srf/2011_2_25_RikenRun10_1100FOV	/sequencedata/heliscope/srf/2011_2_25_RikenRun10_1100FOV	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20hippocampal%2c%20donor2.CNhs12359.11739-123F2.mm9.nobarcode.bam
11740-123F3	11740-123F3	Mouse Neurons - raphe, donor2	Mus musculus	standard whole cell	standard whole cell	11740-123F3.rna	11740-123F3.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNARAP3";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.19	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12636	CNhs12636	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20raphe%2c%20donor2.CNhs12636.11740-123F3.mm9.nobarcode.bam
11741-123F4	11741-123F4	Mouse Neurons - striatal, donor2	Mus musculus	standard whole cell	standard whole cell	11741-123F4.rna	11741-123F4.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMNS1";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	914	OP-HELISCOPE-CAGE-v4.0	CNhs12360	CNhs12360	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch16	/sequencedata/heliscope/srf/2011_2_25_RikenRun10_1100FOV	/sequencedata/heliscope/srf/2011_2_25_RikenRun10_1100FOV	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20striatal%2c%20donor2.CNhs12360.11741-123F4.mm9.nobarcode.bam
11742-123F5	11742-123F5	Mouse Neurons - cortical, donor2	Mus musculus	standard whole cell	standard whole cell	11742-123F5.rna	11742-123F5.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Sciencell/3H"; RNA lot number:"RNAMNC3";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11947	CNhs11947	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch10	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20cortical%2c%20donor2.CNhs11947.11742-123F5.mm9.nobarcode.bam
11743-123F6	11743-123F6	Mouse Neurons - ventral spinal cord, donor2	Mus musculus	standard whole cell	standard whole cell	11743-123F6.rna	11743-123F6.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNASPI2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.12; A260A230:1.71	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12638	CNhs12638	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch10	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20ventral%20spinal%20cord%2c%20donor2.CNhs12638.11743-123F6.mm9.nobarcode.bam
11746-123F9	11746-123F9	Mouse Schwann, donor2	Mus musculus	standard whole cell	standard whole cell	11746-123F9.rna	11746-123F9.rna	total RNA	comment:Sample category:"FANTOM5 update January20"; company:"Sciencell/3H"; cell lot:"N/A";cell catalog:"N/A";RNA lot number:"4232";RNA Catalog number:"M4100";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.9; A260A280:2.05; A260A230:2	OP-HELISCOPE-CAGE-v3.12	917	OP-HELISCOPE-CAGE-v3.12	CNhs12573	CNhs12573	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_5_10_RikenRun18	/sequencedata/heliscope/srf/2011_5_10_RikenRun18	delve_align	undefined_sex_type	Mouse%20Schwann%2c%20donor2.CNhs12573.11746-123F9.mm9.nobarcode.bam
11770-123I6	11770-123I6	Mouse Neurons - substantia nigra, donor6	Mus musculus	standard whole cell	standard whole cell	11770-123I6.rna	11770-123I6.rna	total RNA	comment:Sample category:"FANTOM5 update February1"; company:"Sciencell/3H"; RNA lot number:"RNASUB2";RNA Catalog number:"custom";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:1.62	OP-HELISCOPE-CAGE-v4.0	952	OP-HELISCOPE-CAGE-v4.0	CNhs12643	CNhs12643	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	/sequencedata/heliscope/srf/2011_3_15_RikenRun13	delve_align	undefined_sex_type	Mouse%20Neurons%20-%20substantia%20nigra%2c%20donor6.CNhs12643.11770-123I6.mm9.nobarcode.bam
11774-124A1	11774-124A1	CD41+ megakaryocyte cancer, donor1	Mus musculus	standard whole cell	standard whole cell	11774-124A1.rna	11774-124A1.rna	total RNA	comment:Sample category:"FANTOM5 update April14"; RNA lot number:"3LL-1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.9; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	1000	OP-HELISCOPE-CAGE-v4.0	CNhs13079	CNhs13079	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch14	/sequencedata/heliscope/srf/2011_05_06_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_06_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	CD41%2b%20megakaryocyte%20cancer%2c%20donor1.CNhs13079.11774-124A1.mm9.nobarcode.bam
11775-124A2	11775-124A2	CD41+ megakaryocyte control, donor1	Mus musculus	standard whole cell	standard whole cell	11775-124A2.rna	11775-124A2.rna	total RNA	comment:Sample category:"FANTOM5 update April14"; RNA lot number:"PBS-1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.9; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	1005	OP-HELISCOPE-CAGE-v3.12	CNhs13212	CNhs13212	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/2011_05_17_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_17_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	CD41%2b%20megakaryocyte%20control%2c%20donor1.CNhs13212.11775-124A2.mm9.nobarcode.bam
11776-124A3	11776-124A3	CD41+ megakaryocyte cancer, donor2	Mus musculus	standard whole cell	standard whole cell	11776-124A3.rna	11776-124A3.rna	total RNA	comment:Sample category:"FANTOM5 update April14"; RNA lot number:"3LL-2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.9; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	1005	OP-HELISCOPE-CAGE-v3.12	CNhs13213	CNhs13213	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2011_05_17_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_17_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	CD41%2b%20megakaryocyte%20cancer%2c%20donor2.CNhs13213.11776-124A3.mm9.nobarcode.bam
11777-124A4	11777-124A4	CD41+ megakaryocyte control, donor2	Mus musculus	standard whole cell	standard whole cell	11777-124A4.rna	11777-124A4.rna	total RNA	comment:Sample category:"FANTOM5 update April14"; RNA lot number:"PBS-2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.9; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	1005	OP-HELISCOPE-CAGE-v3.12	CNhs13214	CNhs13214	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/2011_05_17_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_17_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	CD41%2b%20megakaryocyte%20control%2c%20donor2.CNhs13214.11777-124A4.mm9.nobarcode.bam
11778-124A5	11778-124A5	CD41+ megakaryocyte cancer, donor3	Mus musculus	standard whole cell	standard whole cell	11778-124A5.rna	11778-124A5.rna	total RNA	comment:Sample category:"FANTOM5 update April14"; RNA lot number:"3LL-4";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.9; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	1025	OP-HELISCOPE-CAGE-v4.0	CNhs13506	CNhs13506	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_05_20_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2011_05_20_R4_30Q_1100FOV/	delve_align	UNDEFINED_SEX_TYPE	CD41%2b%20megakaryocyte%20cancer%2c%20donor3.CNhs13506.11778-124A5.mm9.nobarcode.bam
