Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
10485-107A8	10485-107A8	glioblastoma cell line:T98G	Homo sapiens	standard whole cell	standard whole cell	10485-107A8.rna	10485-107A8.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:2.07	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11272	CNhs11272	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch07	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	glioblastoma%20cell%20line%3aT98G.CNhs11272.10485-107A8.hg19.nobarcode.bam
10486-107A9	10486-107A9	squamous cell lung carcinoma cell line:EBC-1	Homo sapiens	standard whole cell	standard whole cell	10486-107A9.rna	10486-107A9.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:1.55	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11273	CNhs11273	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	squamous%20cell%20lung%20carcinoma%20cell%20line%3aEBC-1.CNhs11273.10486-107A9.hg19.nobarcode.bam
10487-107B1	10487-107B1	giant cell carcinoma cell line:LU65	Homo sapiens	standard whole cell	standard whole cell	10487-107B1.rna	10487-107B1.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:2.1	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11274	CNhs11274	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch01	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	giant%20cell%20carcinoma%20cell%20line%3aLU65.CNhs11274.10487-107B1.hg19.nobarcode.bam 
10488-107B2	10488-107B2	ductal cell carcinoma cell line:MIA Paca2	Homo sapiens	standard whole cell	standard whole cell	10488-107B2.rna	10488-107B2.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:2.03	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11259	CNhs11259	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch24	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	ductal%20cell%20carcinoma%20cell%20line%3aMIA%20Paca2.CNhs11259.10488-107B2.hg19.nobarcode.bam
10490-107B4	10490-107B4	prostate cancer cell line:DU145	Homo sapiens	standard whole cell	standard whole cell	10490-107B4.rna	10490-107B4.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.06; A260A230:2.02	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11260	CNhs11260	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	prostate%20cancer%20cell%20line%3aDU145.CNhs11260.10490-107B4.hg19.nobarcode.bam
10492-107B6	10492-107B6	transitional-cell carcinoma cell line:JMSU1	Homo sapiens	standard whole cell	standard whole cell	10492-107B6.rna	10492-107B6.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:2.06	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11261	CNhs11261	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	transitional-cell%20carcinoma%20cell%20line%3aJMSU1.CNhs11261.10492-107B6.hg19.nobarcode.bam
10493-107B7	10493-107B7	mesothelioma cell line:ACC-MESO-1	Homo sapiens	standard whole cell	standard whole cell	10493-107B7.rna	10493-107B7.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:2.04	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11263	CNhs11263	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	female	mesothelioma%20cell%20line%3aACC-MESO-1.CNhs11263.10493-107B7.hg19.nobarcode.bam
10494-107B8	10494-107B8	mesothelioma cell line:ACC-MESO-4	Homo sapiens	standard whole cell	standard whole cell	10494-107B8.rna	10494-107B8.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:2.08	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11264	CNhs11264	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	mesothelioma%20cell%20line%3aACC-MESO-4.CNhs11264.10494-107B8.hg19.nobarcode.bam
10495-107B9	10495-107B9	epithelioid sarcoma cell line:HS-ES-2R	Homo sapiens	standard whole cell	standard whole cell	10495-107B9.rna	10495-107B9.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:2.05	OP-HELISCOPE-CAGE-v4.0	1178	OP-HELISCOPE-CAGE-v4.0	CNhs14239	CNhs14239	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch20	/sequencedata/heliscope/srf/2012_2_24_GOS041	/sequencedata/heliscope/srf/2012_2_24_GOS041	delve_align	unknown_sex_type	epithelioid%20sarcoma%20cell%20line%3aHS-ES-2R.CNhs14239.10495-107B9.hg19.nobarcode.bam
10496-107C1	10496-107C1	bile duct carcinoma cell line:TFK-1	Homo sapiens	standard whole cell	standard whole cell	10496-107C1.rna	10496-107C1.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.04; A260A230:1.99	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11265	CNhs11265	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	bile%20duct%20carcinoma%20cell%20line%3aTFK-1.CNhs11265.10496-107C1.hg19.nobarcode.bam
10497-107C2	10497-107C2	endometrial carcinoma cell line:OMC-2	Homo sapiens	standard whole cell	standard whole cell	10497-107C2.rna	10497-107C2.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.16; A260A230:2.12	OP-HELISCOPE-CAGE-v3.12	896	OP-HELISCOPE-CAGE-v3.12	CNhs11266	CNhs11266	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	female	endometrial%20carcinoma%20cell%20line%3aOMC-2.CNhs11266.10497-107C2.hg19.nobarcode.bam
10499-107C4	10499-107C4	lung adenocarcinoma cell line:A549	Homo sapiens	standard whole cell	standard whole cell	10499-107C4.rna	10499-107C4.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:2.1	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11275	CNhs11275	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch23	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	lung%20adenocarcinoma%20cell%20line%3aA549.CNhs11275.10499-107C4.hg19.nobarcode.bam
10501-107C6	10501-107C6	squamous cell lung carcinoma cell line:RERF-LC-AI	Homo sapiens	standard whole cell	standard whole cell	10501-107C6.rna	10501-107C6.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:1.99	OP-HELISCOPE-CAGE-v4.0	1178	OP-HELISCOPE-CAGE-v4.0	CNhs14240	CNhs14240	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch17	/sequencedata/heliscope/srf/2012_2_24_GOS041	/sequencedata/heliscope/srf/2012_2_24_GOS041	delve_align	male	squamous%20cell%20lung%20carcinoma%20cell%20line%3aRERF-LC-AI.CNhs14240.10501-107C6.hg19.nobarcode.bam
10508-107D4	10508-107D4	neuroblastoma cell line:CHP-134	Homo sapiens	standard whole cell	standard whole cell	10508-107D4.rna	10508-107D4.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:2.08	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11276	CNhs11276	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	neuroblastoma%20cell%20line%3aCHP-134.CNhs11276.10508-107D4.hg19.nobarcode.bam
10509-107D5	10509-107D5	large cell lung carcinoma cell line:IA-LM	Homo sapiens	standard whole cell	standard whole cell	10509-107D5.rna	10509-107D5.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:1.9	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11277	CNhs11277	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	large%20cell%20lung%20carcinoma%20cell%20line%3aIA-LM.CNhs11277.10509-107D5.hg19.nobarcode.bam
10510-107D6	10510-107D6	osteosarcoma cell line:143B/TK^(-)neo^(R)	Homo sapiens	standard whole cell	standard whole cell	10510-107D6.rna	10510-107D6.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:2.09	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11279	CNhs11279	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch11	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	osteosarcoma%20cell%20line%3a143B%2fTK%5e%28-%29neo%5e%28R%29.CNhs11279.10510-107D6.hg19.nobarcode.bam
10513-107D9	10513-107D9	colon carcinoma cell line:CACO-2	Homo sapiens	standard whole cell	standard whole cell	10513-107D9.rna	10513-107D9.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.06	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11280	CNhs11280	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	colon%20carcinoma%20cell%20line%3aCACO-2.CNhs11280.10513-107D9.hg19.nobarcode.bam
10514-107E1	10514-107E1	melanoma cell line:COLO 679	Homo sapiens	standard whole cell	standard whole cell	10514-107E1.rna	10514-107E1.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:2.1	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11281	CNhs11281	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch05	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	female	melanoma%20cell%20line%3aCOLO%20679.CNhs11281.10514-107E1.hg19.nobarcode.bam
10534-107G3	10534-107G3	acute lymphoblastic leukemia (B-ALL) cell line:NALM-6	Homo sapiens	standard whole cell	standard whole cell	10534-107G3.rna	10534-107G3.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:2.11	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11282	CNhs11282	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch02	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	acute%20lymphoblastic%20leukemia%20%28B-ALL%29%20cell%20line%3aNALM-6.CNhs11282.10534-107G3.hg19.nobarcode.bam
10536-107G5	10536-107G5	cholangiocellular carcinoma cell line:HuH-28	Homo sapiens	standard whole cell	standard whole cell	10536-107G5.rna	10536-107G5.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.12; A260A230:1.95	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11283	CNhs11283	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch24	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	cholangiocellular%20carcinoma%20cell%20line%3aHuH-28.CNhs11283.10536-107G5.hg19.nobarcode.bam
10539-107G8	10539-107G8	neuroblastoma cell line:NB-1	Homo sapiens	standard whole cell	standard whole cell	10539-107G8.rna	10539-107G8.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.13; A260A230:2.1	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11284	CNhs11284	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch21	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	neuroblastoma%20cell%20line%3aNB-1.CNhs11284.10539-107G8.hg19.nobarcode.bam
10541-107H1	10541-107H1	small cell lung carcinoma cell line:LK-2	Homo sapiens	standard whole cell	standard whole cell	10541-107H1.rna	10541-107H1.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.12; A260A230:2.15	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11285	CNhs11285	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch18	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	male	small%20cell%20lung%20carcinoma%20cell%20line%3aLK-2.CNhs11285.10541-107H1.hg19.nobarcode.bam
10544-107H4	10544-107H4	oral squamous cell carcinoma cell line:SAS	Homo sapiens	standard whole cell	standard whole cell	10544-107H4.rna	10544-107H4.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.14	OP-HELISCOPE-CAGE-v4.0	829	OP-HELISCOPE-CAGE-v4.0	CNhs11810	CNhs11810	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch14	/sequencedata/heliscope/srf/2011_2_11_RikenRun8	/sequencedata/heliscope/srf/2011_2_11_RikenRun8	delve_align	unknown_sex_type	oral%20squamous%20cell%20carcinoma%20cell%20line%3aSAS.CNhs11810.10544-107H4.hg19.nobarcode.bam
10545-107H5	10545-107H5	oral squamous cell carcinoma cell line:HSC-3	Homo sapiens	standard whole cell	standard whole cell	10545-107H5.rna	10545-107H5.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.1; A260A280:2.11; A260A230:2.13	OP-HELISCOPE-CAGE-v4.0	819	OP-HELISCOPE-CAGE-v4.0	CNhs11717	CNhs11717	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch05	/sequencedata/heliscope/srf/2010_12_10_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2010_12_10_R4_30Q_1100FOV	delve_align	male	oral%20squamous%20cell%20carcinoma%20cell%20line%3aHSC-3.CNhs11717.10545-107H5.hg19.nobarcode.bam
10549-107H9	10549-107H9	gastric cancer cell line:AZ521	Homo sapiens	standard whole cell	standard whole cell	10549-107H9.rna	10549-107H9.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.05; A260A230:2.12	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11286	CNhs11286	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch15	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	gastric%20cancer%20cell%20line%3aAZ521.CNhs11286.10549-107H9.hg19.nobarcode.bam
10550-107I1	10550-107I1	oral squamous cell carcinoma cell line:HO-1-u-1	Homo sapiens	standard whole cell	standard whole cell	10550-107I1.rna	10550-107I1.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.16	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11287	CNhs11287	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch12	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	unknown_sex_type	oral%20squamous%20cell%20carcinoma%20cell%20line%3aHO-1-u-1.CNhs11287.10550-107I1.hg19.nobarcode.bam
10552-107I3	10552-107I3	cervical cancer cell line:D98-AH2	Homo sapiens	standard whole cell	standard whole cell	10552-107I3.rna	10552-107I3.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.1	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11288	CNhs11288	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch09	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	female	cervical%20cancer%20cell%20line%3aD98-AH2.CNhs11288.10552-107I3.hg19.nobarcode.bam
10553-107I4	10553-107I4	cervical cancer cell line:ME-180	Homo sapiens	standard whole cell	standard whole cell	10553-107I4.rna	10553-107I4.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:2.14	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11289	CNhs11289	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch06	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	female	cervical%20cancer%20cell%20line%3aME-180.CNhs11289.10553-107I4.hg19.nobarcode.bam
10555-107I6	10555-107I6	neuroblastoma cell line:NH-12	Homo sapiens	standard whole cell	standard whole cell	10555-107I6.rna	10555-107I6.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:2.16	OP-HELISCOPE-CAGE-v4.0	829	OP-HELISCOPE-CAGE-v4.0	CNhs11811	CNhs11811	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch11	/sequencedata/heliscope/srf/2011_2_11_RikenRun8	/sequencedata/heliscope/srf/2011_2_11_RikenRun8	delve_align	unknown_sex_type	neuroblastoma%20cell%20line%3aNH-12.CNhs11811.10555-107I6.hg19.nobarcode.bam
10558-107I9	10558-107I9	osteosarcoma cell line:HS-Os-1	Homo sapiens	standard whole cell	standard whole cell	10558-107I9.rna	10558-107I9.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:2.17	OP-HELISCOPE-CAGE-v3.12	759	OP-HELISCOPE-CAGE-v3.12	CNhs11290	CNhs11290	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch03	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	/sequencedata/heliscope/srf/2010_10_29_R4_30Q_1100FOV/	delve_align	female	osteosarcoma%20cell%20line%3aHS-Os-1.CNhs11290.10558-107I9.hg19.nobarcode.bam 
10560-108A2	10560-108A2	gastric cancer cell line:GSS	Homo sapiens	standard whole cell	standard whole cell	10560-108A2.rna	10560-108A2.rna	total RNA	comment:Sample category:"FANTOM5 cell line"; company:"RIKEN Bioresource centre"; RNA lot number:""; RNA Catalog number:""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:2.12	OP-HELISCOPE-CAGE-v4.0	1178	OP-HELISCOPE-CAGE-v4.0	CNhs14241	CNhs14241	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch14	/sequencedata/heliscope/srf/2012_2_24_GOS041	/sequencedata/heliscope/srf/2012_2_24_GOS041	delve_align	male	gastric%20cancer%20cell%20line%3aGSS.CNhs14241.10560-108A2.hg19.nobarcode.bam 
