Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
11306-117C1	11306-117C1	CD4+ T Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11306-117C1.rna	11306-117C1.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"CD4T726"; RNA Catalog number:"3H100-23-10"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11955	CNhs11955	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch11	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	CD4%2b%20T%20Cells%2c%20donor2.CNhs11955.11306-117C1.hg19.nobarcode.bam
11307-117C2	11307-117C2	CD8+ T Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11307-117C2.rna	11307-117C2.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"CD8T726"; RNA Catalog number:"3H100-26-10"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11956	CNhs11956	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch08	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	CD8%2b%20T%20Cells%2c%20donor2.CNhs11956.11307-117C2.hg19.nobarcode.bam
11310-117C5	11310-117C5	CD14+ monocyte derived endothelial progenitor cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11310-117C5.rna	11310-117C5.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"EPC723"; RNA Catalog number:"3H100-81-10"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	834	OP-HELISCOPE-CAGE-v3.12	CNhs11897	CNhs11897	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch16	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	delve_align	female	CD14%2b%20monocyte%20derived%20endothelial%20progenitor%20cells%2c%20donor2.CNhs11897.11310-117C5.hg19.nobarcode.bam
11311-117C6	11311-117C6	Natural Killer Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11311-117C6.rna	11311-117C6.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"NK726"; RNA Catalog number:"3H100-50-10"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11957	CNhs11957	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch05	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Natural%20Killer%20Cells%2c%20donor2.CNhs11957.11311-117C6.hg19.nobarcode.bam
11312-117C7	11312-117C7	Peripheral Blood Mononuclear Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11312-117C7.rna	11312-117C7.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"PBMC722"; RNA Catalog number:"3H100-10-10"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11958	CNhs11958	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch02	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Peripheral%20Blood%20Mononuclear%20Cells%2c%20donor2.CNhs11958.11312-117C7.hg19.nobarcode.bam
11313-117C8	11313-117C8	Macrophage - monocyte derived, donor2	Homo sapiens	standard whole cell	standard whole cell	11313-117C8.rna	11313-117C8.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"Mac723"; RNA Catalog number:"3H100-80-10"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	834	OP-HELISCOPE-CAGE-v3.12	CNhs11899	CNhs11899	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch10	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	delve_align	male	Macrophage%20-%20monocyte%20derived%2c%20donor2.CNhs11899.11313-117C8.hg19.nobarcode.bam
11314-117C9	11314-117C9	Neutrophils, donor2	Homo sapiens	standard whole cell	standard whole cell	11314-117C9.rna	11314-117C9.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"3HBiomedical"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"Neu735"; RNA Catalog number:"3H100-94-25"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11959	CNhs11959	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch24	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Neutrophils%2c%20donor2.CNhs11959.11314-117C9.hg19.nobarcode.bam
11315-117D1	11315-117D1	Smooth Muscle Cells - Brain Vascular, donor2	Homo sapiens	standard whole cell	standard whole cell	11315-117D1.rna	11315-117D1.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"4731"; RNA Catalog number:"SC1105"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	834	OP-HELISCOPE-CAGE-v3.12	CNhs11900	CNhs11900	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch07	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	delve_align	unknown_sex_type	Smooth%20Muscle%20Cells%20-%20Brain%20Vascular%2c%20donor2.CNhs11900.11315-117D1.hg19.nobarcode.bam
11316-117D2	11316-117D2	Astrocyte - cerebral cortex, donor2	Homo sapiens	standard whole cell	standard whole cell	11316-117D2.rna	11316-117D2.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"1091"; RNA Catalog number:"SC1805"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11960	CNhs11960	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Astrocyte%20-%20cerebral%20cortex%2c%20donor2.CNhs11960.11316-117D2.hg19.nobarcode.bam
11317-117D3	11317-117D3	Endothelial Cells - Lymphatic, donor2	Homo sapiens	standard whole cell	standard whole cell	11317-117D3.rna	11317-117D3.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"2714"; RNA Catalog number:"SC2015"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	834	OP-HELISCOPE-CAGE-v3.12	CNhs11901	CNhs11901	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch04	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	delve_align	unknown_sex_type	Endothelial%20Cells%20-%20Lymphatic%2c%20donor2.CNhs11901.11317-117D3.hg19.nobarcode.bam
11318-117D4	11318-117D4	Fibroblast - Gingival, donor2	Homo sapiens	standard whole cell	standard whole cell	11318-117D4.rna	11318-117D4.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"3540"; RNA Catalog number:"SC2625"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11961	CNhs11961	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Fibroblast%20-%20Gingival%2c%20donor2.CNhs11961.11318-117D4.hg19.nobarcode.bam
11319-117D5	11319-117D5	Fibroblast - Periodontal Ligament, donor2	Homo sapiens	standard whole cell	standard whole cell	11319-117D5.rna	11319-117D5.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"1847"; RNA Catalog number:"SC2635"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11962	CNhs11962	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Fibroblast%20-%20Periodontal%20Ligament%2c%20donor2.CNhs11962.11319-117D5.hg19.nobarcode.bam
11320-117D6	11320-117D6	Smooth Muscle Cells - Colonic, donor2	Homo sapiens	standard whole cell	standard whole cell	11320-117D6.rna	11320-117D6.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"1151"; RNA Catalog number:"SC2945"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11963	CNhs11963	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Smooth%20Muscle%20Cells%20-%20Colonic%2c%20donor2.CNhs11963.11320-117D6.hg19.nobarcode.bam
11321-117D7	11321-117D7	Skeletal Muscle Satellite Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11321-117D7.rna	11321-117D7.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"514"; RNA Catalog number:"SC3515"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11964	CNhs11964	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Skeletal%20Muscle%20Satellite%20Cells%2c%20donor2.CNhs11964.11321-117D7.hg19.nobarcode.bam
11322-117D8	11322-117D8	Myoblast, donor2	Homo sapiens	standard whole cell	standard whole cell	11322-117D8.rna	11322-117D8.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"SKM2"; RNA Catalog number:"SC3525"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11965	CNhs11965	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Myoblast%2c%20donor2.CNhs11965.11322-117D8.hg19.nobarcode.bam
11323-117D9	11323-117D9	Ciliary Epithelial Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11323-117D9.rna	11323-117D9.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"564"; RNA Catalog number:"SC6585"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11966	CNhs11966	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Ciliary%20Epithelial%20Cells%2c%20donor2.CNhs11966.11323-117D9.hg19.nobarcode.bam
11324-117E1	11324-117E1	Endothelial Cells - Umbilical vein, donor2	Homo sapiens	standard whole cell	standard whole cell	11324-117E1.rna	11324-117E1.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Sciencell/3H"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"2205"; RNA Catalog number:"SC8005"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11967	CNhs11967	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch22	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	unknown_sex_type	Endothelial%20Cells%20-%20Umbilical%20vein%2c%20donor2.CNhs11967.11324-117E1.hg19.nobarcode.bam
11326-117E3	11326-117E3	Fibroblast - Aortic Adventitial, donor2	Homo sapiens	standard whole cell	standard whole cell	11326-117E3.rna	11326-117E3.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Lonza"; cell lot:"lot:7F3048"; cell catalog:"CC-7014"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:2.03667; A260A230:2.04	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11968	CNhs11968	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch19	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Fibroblast%20-%20Aortic%20Adventitial%2c%20donor2.CNhs11968.11326-117E3.hg19.nobarcode.bam
11327-117E4	11327-117E4	Adipocyte - breast, donor2	Homo sapiens	standard whole cell	standard whole cell	11327-117E4.rna	11327-117E4.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Zenbio"; cell lot:"lot:BR20399B"; cell catalog:"F-BR-F"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.06; A260A230:1.3	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11969	CNhs11969	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	female	Adipocyte%20-%20breast%2c%20donor2.CNhs11969.11327-117E4.hg19.nobarcode.bam
11328-117E5	11328-117E5	Preadipocyte - breast, donor2	Homo sapiens	standard whole cell	standard whole cell	11328-117E5.rna	11328-117E5.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Zenbio"; cell lot:"lot:BR20399B"; cell catalog:"F-BR-F"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:1.6	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11971	CNhs11971	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch10	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	female	Preadipocyte%20-%20breast%2c%20donor2.CNhs11971.11328-117E5.hg19.nobarcode.bam
11329-117E6	11329-117E6	Preadipocyte - omental, donor2	Homo sapiens	standard whole cell	standard whole cell	11329-117E6.rna	11329-117E6.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Zenbio"; cell lot:"lot:OMM040705"; cell catalog:"F-OP-F"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.03; A260A230:1.77	OP-HELISCOPE-CAGE-v3.12	834	OP-HELISCOPE-CAGE-v3.12	CNhs11902	CNhs11902	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch01	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	delve_align	female	Preadipocyte%20-%20omental%2c%20donor2.CNhs11902.11329-117E6.hg19.nobarcode.bam
11331-117E8	11331-117E8	Prostate Epithelial Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11331-117E8.rna	11331-117E8.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Lonza"; cell lot:"lot:7F3603"; cell catalog:"CC-2555"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11972	CNhs11972	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch07	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Prostate%20Epithelial%20Cells%2c%20donor2.CNhs11972.11331-117E8.hg19.nobarcode.bam
11332-117E9	11332-117E9	Prostate Stromal Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11332-117E9.rna	11332-117E9.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Lonza"; cell lot:"lot:3F0625"; cell catalog:"CC-2508"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:2.08; A260A230:1.7	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11973	CNhs11973	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Prostate%20Stromal%20Cells%2c%20donor2.CNhs11973.11332-117E9.hg19.nobarcode.bam
11333-117F1	11333-117F1	Sertoli Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11333-117F1.rna	11333-117F1.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Lonza"; cell lot:"lot:360805081"; cell catalog:"MM-HSE-2305"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:0.94	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11974	CNhs11974	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch01	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Sertoli%20Cells%2c%20donor2.CNhs11974.11333-117F1.hg19.nobarcode.bam
11334-117F2	11334-117F2	Small Airway Epithelial Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	11334-117F2.rna	11334-117F2.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Lonza"; cell lot:"lot:5F0380J"; cell catalog:"CC-2547"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:2.06; A260A230:2.1	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11975	CNhs11975	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch23	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Small%20Airway%20Epithelial%20Cells%2c%20donor2.CNhs11975.11334-117F2.hg19.nobarcode.bam
11335-117F3	11335-117F3	Smooth Muscle Cells - Prostate, donor2	Homo sapiens	standard whole cell	standard whole cell	11335-117F3.rna	11335-117F3.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Lonza"; cell lot:"lot:9F0798"; cell catalog:"CC-2587"; RNA lot number:""; RNA Catalog number:"N/A"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:1.55	OP-HELISCOPE-CAGE-v4.0	836	OP-HELISCOPE-CAGE-v4.0	CNhs11976	CNhs11976	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV	delve_align	male	Smooth%20Muscle%20Cells%20-%20Prostate%2c%20donor2.CNhs11976.11335-117F3.hg19.nobarcode.bam
11336-117F4	11336-117F4	Adipocyte - subcutaneous, donor2	Homo sapiens	standard whole cell	standard whole cell	11336-117F4.rna	11336-117F4.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Cell Applications"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"1375"; RNA Catalog number:"CA803sD-R10a"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	771	OP-HELISCOPE-CAGE-v3.12	CNhs11371	CNhs11371	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch23	/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV	delve_align	female	Adipocyte%20-%20subcutaneous%2c%20donor2.CNhs11371.11336-117F4.hg19.nobarcode.bam
11338-117F6	11338-117F6	Chondrocyte - de diff, donor2	Homo sapiens	standard whole cell	standard whole cell	11338-117F6.rna	11338-117F6.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Cell Applications"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"1662"; RNA Catalog number:"CA402-R10a"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	771	OP-HELISCOPE-CAGE-v3.12	CNhs11372	CNhs11372	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV	delve_align	male	Chondrocyte%20-%20de%20diff%2c%20donor2.CNhs11372.11338-117F6.hg19.nobarcode.bam
11339-117F7	11339-117F7	Chondrocyte - re diff, donor2	Homo sapiens	standard whole cell	standard whole cell	11339-117F7.rna	11339-117F7.rna	total RNA	comment:Sample category:"FANTOM5 snapshot"; company:"Cell Applications"; cell lot:"N/A"; cell catalog:"N/A"; RNA lot number:"1662"; RNA Catalog number:"CA402RD-R10a"; donor(cell lot):""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	771	OP-HELISCOPE-CAGE-v3.12	CNhs11373	CNhs11373	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV	delve_align	male	Chondrocyte%20-%20re%20diff%2c%20donor2.CNhs11373.11339-117F7.hg19.nobarcode.bam
